id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
381,0.180252,tcp,http,FIN,10,6,974,268,83.216.829,254,252,3.892.328.516,9.941.637.695,2,1,20.028,33.628.398,1.037.535.373,64.570.527,255,2069004396,2523737598,255,0.051015,0.006627,0.044388,97,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Exploits,1
382,0.264132,tcp,http,FIN,10,10,748,4208,71.933.732,62,252,2.041.403.516,1.147.305.156,2,2,29.348,28.419.224,140.930.225,1.901.023.327,255,3886599047,1954191115,255,0.053529,0.007573,0.045956,75,421,1,1663,3,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
383,0.000004,udp,-,INT,2,0,2150,0,2.500.000.006,254,0,2150000128,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,37,2,11,10,1,37,0,0,0,10,37,0,Fuzzers,1
384,0.00001,udp,-,INT,2,0,1970,0,1.000.000.025,254,0,788000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,985,0,0,0,37,2,11,10,1,37,0,0,0,10,37,0,Fuzzers,1
385,0.00001,udp,-,INT,2,0,1850,0,1.000.000.025,254,0,740000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,925,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0,Fuzzers,1
386,0.000008,udp,-,INT,2,0,754,0,1.250.000.003,254,0,377000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,377,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0,Fuzzers,1
387,0.000009,udp,-,INT,2,0,1406,0,1.111.111.072,254,0,624888896,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,703,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0,Fuzzers,1
388,0.201833,tcp,http,FIN,10,6,1308,268,74.318.869,254,252,4.669.207.031,887.862.793,2,1,20.555,37.485,1.029.959.401,5.674.282,255,2213049113,3720986296,255,0.059694,0.014399,0.045295,131,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Worms,1
389,0.000006,udp,-,INT,2,0,756,0,1.666.666.608,254,0,503999968,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,378,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0,Fuzzers,1
390,0.00001,udp,-,INT,2,0,1768,0,1.000.000.025,254,0,707200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,884,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0,Fuzzers,1
391,0.611251,tcp,-,FIN,22,50,1172,48278,11.615.523,62,252,14.645.375,6.192.284.375,6,23,2.910.719,11.885.367,1.494.057.221,96.374.767,255,1505806048,263078687,255,0.054673,0.022059,0.032614,53,966,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
392,1.151.317,tcp,ftp,FIN,22,22,1190,1652,37.348.532,62,252,7.893.568.848,1.095.788.574,7,9,54.824.618,53.900.667,3.064.999.638,3.657.859.368,255,2727687527,2131410753,255,0.053657,0.008092,0.045565,54,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
393,0.34468,tcp,http,FIN,12,10,1284,2074,60.926.074,62,252,273.180.918,4.333.294.531,3,3,31.334.545,36.536.891,1.587.947.651,53.000.266,255,396696120,986523889,255,0.050771,0.006186,0.044585,107,207,1,65,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
394,0.185405,tcp,-,FIN,10,6,512,268,80.903.967,254,252,1.989.158.789,9.665.327.148,2,1,19.631.667,32.191.199,1.045.580.342,51.672.477,255,325421294,3457409359,255,0.050183,0.02444,0.025743,51,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
395,0.644655,tcp,-,FIN,20,38,1104,31168,88.419.389,62,252,1.301.781.641,376610.75,6,17,33.929.211,16.734.648,1.726.833.536,1.259.754.287,255,3645683182,4153522134,255,0.043127,0.024774,0.018353,55,820,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
396,1.225.539,tcp,-,FIN,28,26,3926,3392,43.246.279,254,252,2.471.402.344,2.129.348.828,11,11,45.390.334,4.841.932,2.113.687.864,53.477.102,255,541635079,4017054303,255,0.059982,0.014034,0.045948,140,130,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
397,0.201967,tcp,http,FIN,12,6,4708,268,84.172.166,254,252,170.958.625,8.872.736.328,3,1,15.505.545,38.959,907.923.915,60.150.297,255,4191333565,1769644227,255,0.053141,0.007165,0.045976,392,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
398,0.165417,tcp,http,FIN,12,6,3818,268,102.770.573,254,252,1.692.691.719,1.083.322.754,3,1,15.037.909,27.159.199,855.047.811,49.642.379,255,1303353232,1398302577,255,0.06114,0.012885,0.048255,318,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
399,0.414536,tcp,-,FIN,10,8,1204,354,41.009.707,254,252,2.091.977.539,5.982.592.773,2,1,44.987,50.500.145,3.145.425.911,104.646.344,255,3819380545,2889486221,255,0.109601,0.061026,0.048575,120,44,0,0,8,1,2,2,1,8,0,0,0,2,8,0,Fuzzers,1
400,0.419779,tcp,-,FIN,10,8,1332,354,404.975,254,252,2.285.011.914,5.907.870.605,2,1,45.307.222,5.467.057,3.141.762.748,111.775.383,255,2494148718,3376470045,255,0.097036,0.037076,0.05996,133,44,0,0,10,1,3,2,1,11,0,0,0,3,10,0,Fuzzers,1
401,0.252441,tcp,-,FIN,10,6,1844,268,59.419.827,254,252,5.260.635.547,7.098.688.477,2,1,26.244.333,39.337.801,137.391.835,5.919.782,255,3286043099,1368625476,255,0.09512,0.055749,0.039371,184,45,0,0,10,1,1,1,1,11,0,0,0,1,10,0,Fuzzers,1
402,7.312.841,ospf,-,INT,40,0,10880,0,5.333.085,254,0,1.160.479.199,0,0,0,18.750.875,0,215.203.906,0,0,0,0,0,0,0,0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
403,0.186136,tcp,http,FIN,10,12,816,6574,112.820.729,62,252,3.158.980.469,2.590.363.906,2,4,20.681.778,15.939.636,1.082.096.022,1.495.310.915,255,2807725629,1492683247,255,0.05382,0.006817,0.047003,82,548,1,2794,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
404,0.246582,tcp,-,FIN,16,8,6924,812,93.275.259,254,252,2.106.236.406,2.306.737.695,5,2,15.317.467,3.348.643,103.506.763,51.083.844,255,1635565997,2209334566,255,0.058698,0.01217,0.046528,433,102,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
405,0.188998,tcp,http,FIN,10,6,854,268,7.936.592,254,252,3.255.060.938,9.481.582.031,2,1,19.176,36.523.801,1.028.159.761,61.636.449,255,3158290523,3962639570,255,0.063293,0.006362,0.056931,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
406,0.198691,tcp,http,FIN,10,6,918,268,75.494.111,254,252,332.979.375,9.019.029.297,2,1,20.530.889,38.344.199,1.040.831.903,61.173.434,255,940626502,3460499259,255,0.053072,0.006967,0.046105,92,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
407,4.490.101,udp,dns,INT,116,0,17078,0,25.611.897,254,0,3.016.591.406,0,0,0,39.044.355,0,5.399.923,0,0,0,0,0,0,0,0,147,0,0,0,2,2,2,2,2,2,0,0,0,4,2,0,Fuzzers,1
408,43.982.441,tcp,-,FIN,28,28,1568,1528,1.250.499,254,252,275.018.829,268.106.995,16,10,1.628.979.295,1.626.471.125,2.583.049.003,80.143.895,255,4222814469,2282107141,255,0.094898,0.048388,0.04651,56,55,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
409,0.568472,tcp,smtp,FIN,18,16,2512,1386,5.805.035,254,252,3.339.478.125,1.829.465.625,6,6,33.386.765,36.095.199,1.656.963.798,42.704.598,255,4061604134,1954606782,255,0.054905,0.027036,0.027869,140,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
410,0.535636,tcp,-,FIN,12,10,1256,1288,39.205.729,254,252,1.720.571.484,1.732.519.727,3,3,44.371.999,54.706.891,2.423.439.261,69.185.531,255,1898604876,1514609969,255,0.072738,0.043266,0.029472,105,129,0,0,6,1,1,1,1,2,0,0,0,3,1,0,Exploits,1
411,0.793553,tcp,-,FIN,16,10,906,556,31.503.882,254,252,8.569.055.664,5.050.702.148,5,3,50.035.199,80.547.664,2.480.293.375,94.568.094,255,165382503,3332570827,255,0.102206,0.068615,0.033591,57,56,0,0,5,1,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
412,0.905874,tcp,-,FIN,16,12,904,642,29.805.469,254,252,7.488.899.902,5.201.606.445,5,3,58.588.333,75.297.633,3.988.949.962,102.384.992,255,1737780158,614709883,255,0.120151,0.077597,0.042554,57,54,0,0,5,1,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
413,0.628707,tcp,http,FIN,10,10,964,3708,30.220.755,62,252,1.104.489.063,4.247.447.656,2,3,69.856.333,57.513.333,3.985.420.742,3.627.239.453,255,2318751353,4156684638,255,0.15658,0.066051,0.090529,96,371,1,1409,4,1,2,2,1,2,0,0,1,2,2,0,Exploits,1
414,0.954264,tcp,-,FIN,14,12,782,678,26.198.201,254,252,6.094.749.512,5.214.490.234,4,4,73.404.921,78.133.906,4.259.008.478,115.617.203,255,1899886519,2614671564,255,0.125953,0.065855,0.060098,56,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
415,1.335.126,tcp,-,FIN,16,14,904,728,21.720.796,254,252,5.081.167.969,4.050.553.955,5,3,88.999.398,97.095.695,4.674.244.929,168.342.156,255,728410861,2602928209,255,0.137927,0.072879,0.065048,57,52,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
416,0.417471,tcp,http,FIN,10,8,786,826,40.721.392,62,252,1.356.741.016,1.385.485.449,2,2,46.284.778,5.481.557,2.461.395.282,76.150.773,255,2120189938,2827257507,255,0.097739,0.033761,0.063978,79,103,1,14,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
417,0.328615,tcp,http,FIN,10,10,888,3780,57.818.418,62,252,1.947.567.773,8.282.032.031,2,3,36.512.778,32.54,1.851.790.992,2.104.928.236,255,3141333184,3688782502,255,0.069402,0.035025,0.034377,89,378,1,1436,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
418,0.720163,tcp,-,FIN,14,12,790,678,34.714.364,254,252,8.153.709.961,6.909.546.875,4,4,55.397.153,60.145.363,2.757.288.213,70.333.898,255,767569585,3589820817,255,0.086758,0.057863,0.028895,56,57,0,0,4,1,1,1,1,4,0,0,0,3,4,0,Fuzzers,1
419,0.963038,tcp,-,FIN,18,14,2798,2050,32.189.798,254,252,2.195.551.953,1.581.661.328,6,5,53.295.765,71.519.539,2.677.868.827,79.031.141,255,2298413648,3369092459,255,0.080419,0.033275,0.047144,155,146,0,0,1,1,2,1,1,1,0,0,0,1,4,0,Exploits,1
420,0.376248,tcp,http,FIN,10,6,1062,268,39.867.321,254,252,2.032.701.758,4.762.815.918,2,1,40.678.444,64.537.199,2.131.378.654,101.787.672,255,2512637655,419055905,255,0.099115,0.053553,0.045562,106,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
421,130.776,tcp,smtp,FIN,34,22,23864,1846,42.056.646,62,252,1.416.957.188,1.078.485.352,14,8,3.962.909,59.308.145,2.514.850.279,70.619.672,255,1118594827,2935223566,255,0.08491,0.061575,0.023335,702,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
422,43.776.703,tcp,-,FIN,5416,806,7164417,34668,14.210.755,254,252,1.309.024.125,6.327.566.406,2705,1,8.097.634,54.273.336,999.922.209,63.600.586,255,1748323556,287462897,255,0.143758,0.086642,0.057116,1323,43,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
423,0.338931,tcp,http,FIN,10,8,796,1024,50.157.703,62,252,1.692.379.883,2.114.884.766,2,2,37.659,42.555,1.937.961.392,60.596.176,255,967118013,4120194830,255,0.091635,0.040255,0.05138,80,128,1,90,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
424,1.194.859,tcp,pop3,FIN,20,24,934,8624,35.987.509,62,252,5.945.471.191,5.533.707.031,7,10,62.884.579,48.693.002,2.990.764.048,2.621.335.193,255,3083695214,2613797951,255,0.096073,0.074917,0.021156,47,359,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
425,0.796488,tcp,-,FIN,10,8,564,354,21.343.699,254,252,5.102.399.414,3.113.668.945,2,1,84.467.111,106.090.711,6.057.088.309,147.049.406,255,843016790,2757705303,255,0.102438,0.053844,0.048594,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
426,0.320574,tcp,-,FIN,10,6,568,268,46.791.071,254,252,1.277.708.203,5.589.973.145,2,1,35.619.333,56.593.398,1.710.907.333,80.817.719,255,2245818532,2311004059,255,0.086109,0.036982,0.049127,57,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
427,0.367036,tcp,http,FIN,10,8,1092,1044,46.316.981,254,252,2.142.568.945,19921.75,2,2,40.781.778,3.632.643,1.952.597.443,53.597.977,255,3308108982,1641553681,255,0.077193,0.048052,0.029141,109,131,1,98,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
428,0.000007,udp,snmp,INT,2,0,136,0,1.428.571.409,254,0,77714288,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
429,0.49391,tcp,http,FIN,10,14,770,11200,46.567.187,62,252,112.247.168,1.684.517.344,2,5,54.772.111,35.214.078,287.289.132,2.730.183.603,255,2761920022,3566826875,255,0.071621,0.036119,0.035502,77,800,1,5068,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
430,0.340732,tcp,http,FIN,10,8,842,1670,49.892.583,254,252,1.779.697.852,3.432.609.766,2,2,37.859.111,41.314.715,1.873.569.022,59.201.719,255,1662547502,1893834589,255,0.081875,0.050825,0.03105,84,209,1,430,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
431,0.000003,udp,-,INT,2,0,168,0,3.333.333.215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
432,0.829626,tcp,-,FIN,10,8,564,354,2.049.116,254,252,4.898.592.773,2.989.298.828,2,1,88.872.111,113.055.859,6.367.552.253,156.082.219,255,760093705,512491859,255,0.092538,0.038226,0.054312,56,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Reconnaissance,1
433,0.000007,udp,-,INT,2,0,406,0,1.428.571.409,254,0,232000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,203,0,0,0,5,2,2,1,1,5,0,0,0,2,5,0,Shellcode,1
434,0.915074,tcp,-,FIN,16,10,1536,556,27.320.195,254,252,1.258.914.551,4.379.973.633,8,4,7.467.561.188,11.947.929,9.375.145.145,35.567.552,255,1258417146,1861326755,255,0.108932,0.065087,0.043845,96,56,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
435,0.328484,tcp,http,FIN,10,16,1126,14492,76.107.208,62,252,2.469.526.758,3.309.019.688,2,6,36.375.556,20.066.267,1.906.726.334,1.635.269.407,255,1160354677,514290457,255,0.085007,0.027489,0.057518,113,906,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
436,0.381521,tcp,http,FIN,10,10,794,3962,49.800.668,62,252,1.499.262.207,7.477.439.063,2,3,42.391.222,37.958.333,208.064.079,2.263.833.746,255,992830548,3879203431,255,0.085254,0.03954,0.045714,79,396,1,1537,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
437,0.580452,tcp,ssl,FIN,12,8,2326,552,3.273.311,254,252,293.977.793,6.656.880.859,3,2,49.224.635,70.482.141,2.509.833.838,89.661.328,255,814548613,1423057000,255,0.121115,0.08707,0.034045,194,69,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
438,1.845.588,tcp,smtp,FIN,24,20,4963,1834,23.298.808,62,252,2.061.998.633,7.555.315.918,9,8,80.242.954,93.532.844,4.509.168.055,116.739.383,255,2708788982,1203802522,255,0.125395,0.067622,0.057773,207,92,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
439,1.634.732,tcp,-,FIN,20,38,1084,31422,34.868.101,62,252,5.040.581.543,1.497.297.344,6,17,86.030.475,42.380.136,4.197.850.148,3.028.250.477,255,3156940646,263729156,255,0.112586,0.066666,0.04592,54,827,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
440,0.000003,sctp,-,INT,2,0,78,0,3.333.333.215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
441,0.000003,sctp,-,INT,2,0,78,0,3.333.333.215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
442,0.52179,tcp,-,FIN,10,6,684,268,28.747.196,254,252,9.444.412.109,3.434.331.543,2,1,57.857.444,92.87,3.218.618.558,145.555.609,255,1622845501,129146287,255,0.110099,0.057437,0.052662,68,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
443,1.300.463,tcp,-,FIN,18,28,992,16286,34.603.062,62,252,5.764.101.074,96611.75,6,12,76.497.824,48.764.307,3.791.801.253,2.971.762.215,255,1680480956,827582567,255,0.088377,0.032155,0.056222,55,582,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
444,0.884886,tcp,-,FIN,10,8,564,354,19.211.514,254,252,4.592.681.641,280.262.085,2,1,96.268.444,12.055.657,6.962.485.278,175.687.578,255,1216480660,2315613417,255,0.080034,0.040989,0.039045,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
445,0.474962,tcp,http,FIN,12,22,906,22330,69.479.243,62,252,1.399.690.918,3.590.181.875,2,9,43.166.726,19.108,2.343.860.318,1.778.419.287,255,3924857131,620656127,255,0.096061,0.073689,0.022372,76,1015,1,10443,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
446,0.818168,tcp,-,FIN,10,8,564,354,20.778.129,254,252,4.967.195.312,3.031.162.354,2,1,90.907.556,104.922.859,615.729.677,147.133.359,255,1941453726,622864104,255,0.078085,0.030936,0.047149,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
447,35.181.515,tcp,smtp,FIN,4144,622,5487011,26990,135.440.445,254,252,1.247.402.125,6.127.536.133,2070,2,8.538.973,56.776.277,1.048.108.498,65.390.594,255,1246500401,2594456459,255,0.079306,0.025946,0.05336,1324,43,0,0,1,1,1,1,1,2,0,0,0,1,1,0,DoS,1
448,0.37681,tcp,-,FIN,10,6,562,268,39.807.859,254,252,1.074.281.445,4.755.712.402,2,1,39.118.222,63.509.398,1.974.184.428,82.903.047,255,1691428778,2071679324,255,0.087666,0.05926,0.028406,56,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
449,0.000023,udp,-,INT,2,0,168,0,4.347.825.991,254,0,29217390,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
450,0.000003,udp,-,INT,2,0,168,0,3.333.333.215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
451,0.346076,tcp,http,FIN,10,6,914,268,43.343.079,254,252,1.902.472.266,5.178.053.223,2,1,35.053.556,61.029.199,1.826.965.145,92.982.352,255,2773566798,311507358,255,0.113786,0.040927,0.072859,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
452,3.315.317,tcp,smtp,FIN,182,44,214505,2812,67.866.815,62,252,5.147.670.625,6.633.453.125,88,8,18.316.668,75.058.695,1.814.419.301,88.867.266,255,2228989328,2427852136,255,0.162629,0.087548,0.075081,1179,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
453,0.000004,udp,-,INT,2,0,2792,0,2.500.000.006,254,0,2792000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
454,0.000001,udp,-,INT,2,0,168,0,1.000.000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
455,0.000008,udp,-,INT,2,0,168,0,1.250.000.003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
456,0.671246,tcp,-,FIN,10,8,564,354,25.326.036,254,252,6.054.412.109,3.694.621.582,2,1,72.456.111,93.479.711,5.411.986.688,143.919.938,255,1289435853,1958897280,255,0.036172,0.01688,0.019292,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
457,0.67514,tcp,-,FIN,10,8,564,354,25.179.962,254,252,6.019.492.188,3.673.312.012,2,1,75.015.556,94.46,5.856.686.828,148.252.813,255,3685276595,218706777,255,0.055437,0.00705,0.048387,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
458,0.277344,tcp,http,FIN,10,10,800,5972,68.506.983,62,252,2.076.843.359,155.042.125,2,3,30.816,29.941.556,1.526.703.697,1.875.445.529,255,1955121065,934836504,255,0.053869,0.007171,0.046698,80,597,1,2540,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
459,0.012899,tcp,-,ACC,2,2,96,96,232.576.165,254,252,29769.75,29769.75,1,1,0.005,0.002,0,0,255,1089888449,423598219,255,0.012892,0.012892,0,48,48,0,0,2,4,1,1,1,2,0,0,0,1,2,0,Exploits,1
460,0.623815,tcp,-,FIN,10,8,564,354,27.251.669,254,252,6.514.751.953,3.975.537.598,2,1,68.868,88.128.289,543.351.407,138.252.438,255,576824336,3494983190,255,0.052544,0.00691,0.045634,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
461,0.190103,tcp,http,FIN,10,10,916,4638,99.945.822,62,252,3.471.802.344,1.756.942.344,2,2,21.122.556,19.921.778,1.106.390.556,1.714.842.505,255,634514193,830372169,255,0.052237,0.006303,0.045934,92,464,1,1876,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
462,0.000005,ggp,-,INT,2,0,180,0,2.000.000.051,254,0,144000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Analysis,1
463,0.000005,ggp,-,INT,2,0,180,0,2.000.000.051,254,0,144000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Exploits,1
464,0.000005,ggp,-,INT,2,0,180,0,2.000.000.051,254,0,144000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Exploits,1
465,0.000003,ip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Fuzzers,1
466,0.000003,ip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
467,0.000003,ip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
468,0.000003,ip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Exploits,1
469,0.000003,ipnip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Fuzzers,1
470,0.000003,ipnip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
471,0.000003,ipnip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
472,0.000003,ipnip,-,INT,2,0,180,0,3.333.333.215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Exploits,1
473,1.160.125,tcp,ftp,FIN,22,22,1190,1642,37.064.971,62,252,7.833.638.672,1.081.262.793,7,9,55.244.049,54.780.713,3.003.477.448,3.593.618.904,255,3381023975,1150359159,255,0.051855,0.005569,0.046286,54,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
474,1.160.125,tcp,ftp,FIN,22,22,1190,1642,37.064.971,62,252,7.833.638.672,1.081.262.793,7,9,55.244.049,54.780.713,3.003.477.448,3.593.618.904,255,3381023975,1150359159,255,0.051855,0.005569,0.046286,54,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
475,1.007.653,st2,-,INT,4,0,360,0,2.977.215,254,0,2.143.594.971,0,0,0,335.884.344,0,474.999.437,0,0,0,0,0,0,0,0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
476,1.007.653,st2,-,INT,4,0,360,0,2.977.215,254,0,2.143.594.971,0,0,0,335.884.344,0,474.999.437,0,0,0,0,0,0,0,0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
477,1.007.653,st2,-,INT,4,0,360,0,2.977.215,254,0,2.143.594.971,0,0,0,335.884.344,0,474.999.437,0,0,0,0,0,0,0,0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
478,1.007.653,st2,-,INT,4,0,360,0,2.977.215,254,0,2.143.594.971,0,0,0,335.884.344,0,474.999.437,0,0,0,0,0,0,0,0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Exploits,1
479,0.192322,tcp,-,FIN,12,6,5098,268,88.393.423,254,252,1.944.239.375,9.317.707.031,3,1,16.351.728,36.284.398,966.663.892,63.554.484,255,831472909,494833922,255,0.058036,0.010891,0.047145,425,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
480,0.187225,tcp,-,FIN,10,6,1988,268,80.117.506,254,252,7.648.551.563,9.571.371.094,2,1,18.832,36.139.602,1.009.364.964,60.748.477,255,2780487150,828693980,255,0.053478,0.006518,0.04696,199,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
