Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,43731,198.52.200.39,443,6,9745872,12.606.362.981.168,34.886.565.307,295.329.454.545.454,783.295.673.894.407,4210492,18,573.286.588.235.294,102.879.630.019.364,4210543,89,641.985.466.666.667,108.017.599.708.651,4210528,122,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9889938,326.493.452.234,10.111.286.845,1098882,290.003.117.262.793,8803691,54,1977987.6,382.784.432.099.384,8803748,67,303.523.366.666.667,499.760.169.785.191,8803745,12304,747764,0,747764,747764,8803691,0,8803691,8803691,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9567413,17.260.674.332.759,39.718.155.786,25.857.872.972.973,636.353.595.844.919,2759517,29,531.522.944.444.445,840.264.861.215.199,2759567,506,531.504.666.666.667,842.650.301.784.442,2759557,802,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7505690,15.684.100.995.378,42.634.321.428,242.119.032.258.064,486.784.920.473.268,2021317,30,469.105.625,607.370.579.491.947,2021372,56,389.106.642.857.143,457.911.175.321.759,1487506,269,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,60,9050000,333.333.333.333.333,60,0,60,60,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9755662,4.949.945.990.339,14.350.640.684,750.435.538.461.538,138.097.348.206.453,3971284,46,1393666,166.504.839.246.151,3971330,54,1351658.4,175.495.739.440.999,3971338,10180,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,288,188.541.666.666.667,69.444.444.444.445,288,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,384123,42.408.291.094.259,156.199.967.198,76824.6,117.423.823.191.037,265965,41,128041,133.260.693.683.471,266016,57,266006,0,266006,266006,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9785870,12.614.105.848.535,37.809.617.336,271.829.722.222.222,694.084.600.053.567,3344631,20,575.639.411.764.706,934.146.026.967.349,3344676,73,541629.5,917.584.946.919.085,3344667,110,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,3838412,4.168.390.469.809,10.420.976.175,127.947.066.666.667,221.602.246.495.841,3838313,42,1919206,271.408.654.401.476,3838355,57,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7200406,8.214.814.553.513,24.998.590.357,423.553.294.117.647,107.191.349.202.744,4345863,53,900050.75,146.301.670.131.789,4345920,380,900031.5,146.221.620.363.357,4345920,275,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7583269,3.542.008.070.662,10.549.540.047,108.332.414.285.714,279.214.326.433.616,7414442,54,1895817.25,367.994.601.724.929,7414499,54,64488.5,875.914.383.059.212,126425,2552,54,0,54,54,7414442,0,7414442,7414442,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9673758,3.337.896.192.979,10.337.244.326,1074862,214.389.022.596.144,6007783,40,1934751.6,266.818.125.590.838,6007835,40,2106789,33.815.513.533.479,6007837,10464,3313961,0,3313961,3313961,6007783,0,6007783,6007783,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,2323439,207.894.418.575.224,408.876.669.454,247.174.361.702.128,725.428.977.359.327,463311,13,484.003.125,104.004.020.466.305,501622,47,51625.6,101.820.875.578.234,463311,13,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9708000,10.298.722.702.926,21.631.644.005,485400,202.609.243.552.655,9086766,18,970800,285.402.808.014.525,9086882,78,107.862.566.666.667,300.517.932.441.023,9087031,120,964,0,964,964,9086766,0,9086766,9086766,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,376167,56.969.377.962.448,15.950.362.472,75233.4,141.073.793.277.845,326172,56,125389,206.248.728.900.326,363433,56,326172,0,326172,326172,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9977515,566.509.797.279.182,888.998.914.058,112.613.036.117.382,688.286.289.561.176,1347685,0,280.267.275.280.899,10.767.136.540.497,1347744,30,188.606.805.293.006,897.415.695.976.741,1384707,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9970168,836.044.086.719.502,1.228.665.354.486,81.455.620.915.033,690.883.235.990.447,1583986,0,210.785.792.811.839,110.754.927.695.241,1584267,26,132.932.693.333.333,888.172.307.567.167,1583986,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,8923306,668.477.579.946.267,1.019.801.405.443,98.166.182.618.262,611.573.514.247.579,1074196,0,244.474.136.986.301,965.464.945.107.519,1074318,27,163.609.668.508.287,788.479.646.174.133,1074535,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9991132,482.827.171.135.363,750.665.690.334,133.392.950.600.801,835.941.621.372.421,1219081,4,329.736.600.660.066,129.942.863.465.789,1219425,33,224.227.483.146.068,108.578.731.276.511,1219081,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9553957,63.175.917.580.538,115.135.540.175,876.509.816.513.762,622.473.102.572.133,6457692,6,191073.2,914.213.453.227.596,6457864,39,164.722.517.241.379,849.758.401.230.903,6457873,10,224539,0,224539,224539,6457692,0,6457692,6457692,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,8173630,552.120.661.199.492,839.284.381.603,119.323.065.693.431,799.944.613.292.273,1958436,4,306.117.528.089.888,127.391.749.525.693,1958436,27,196.005.899.280.576,102.415.294.132.128,1958777,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,5235863,40.430.775.213.179,91.675.431.538,111.401.340.425.532,588.708.315.101.478,4023837,17,218.156.666.666.667,818.794.055.685.219,4024073,67,237.976.409.090.909,85.332.205.302.853,4024193,78,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,353450,60.630.923.751.592,141.462.724.572,88362.5,144.645.816.827.403,304095,170,176725,232.912.488.441.475,341419,12031,304095,0,304095,304095,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,352303,60.828.321.075.892,170.307.945.149,70460.6,131.122.815.914.318,303372,49,117.434.333.333.333,194.294.184.911.266,341704,49,303372,0,303372,303372,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,1335569,28.242.644.146.428,89.849.345.111,121.415.363.636.364,200.242.685.968.438,487419,52,267113.8,243.501.811.430.018,487471,417,267073.6,247.150.792.559.522,526239,346,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,352603,60.776.567.414.344,170.163.044.557,70520.6,131.022.387.853.374,303316,36,117.534.333.333.333,193.446.937.722.812,340805,36,303316,0,303316,303316,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,52,104.423.076.923.077,384.615.384.615.385,52,0,52,52,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,6330801,8.531.305.912.159,28.432.421.111,372.400.058.823.529,135.800.088.719.897,5633966,35,703.422.333.333.333,185.239.454.749.258,5634019,51,896.966.857.142.857,21.093.105.901.314,5674661,2521,363425,0,363425,363425,5633966,0,5633966,5633966,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,118557,180.756.935.482.511,506.085.680.306,23711.4,522.961.383.211.036,117259,37,39447,674.208.048.973.015,117296,59,1239,0,1239,1239,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,8460176,7.599.132.689.438,22.458.161.627,470.009.777.777.778,181.128.323.118.766,7720388,19,939.991.777.777.778,25.447.801.877.502,7720388,75,1057153,271.016.272.486.411,7759657,116,172912,0,172912,172912,7720388,0,7720388,7720388,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9551853,20.131.172.454.183,51.298.946.916,1.989.969.375,60.642.014.019.579,3249134,12,434.175.136.363.636,849.921.809.520.331,3249209,78,380540.6,812.345.104.284.144,3288079,36,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,114930,139.215.174.454.015,348.037.936.135,38310,662.570.055.692.227,114817,56,57465,81.188.586.402.277,114874,56,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,154762,105.258.396.764.064,387.692.069.113,30952.4,482.932.529.531.818,111853,53,515.873.333.333.333,870.610.555.089.549,152106,53,111853,0,111853,111853,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,352070,60.868.577.271.565,170.420.654.983,70414,132.965.644.965.156,306502,41,117.356.666.666.667,197.796.710.347.602,345724,41,306502,0,306502,306502,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,353984,60.539.459.410.595,169.499.186.404,70796.8,133.625.111.407.624,308142,55,117.994.666.666.667,198.253.071.946.775,346882,55,308142,0,308142,308142,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,6076492,373.890.066.834.614,551.304.930.542,181.930.898.203.593,69.076.477.861.336,752269,6,453.469.552.238.806,108.212.293.516.232,755590,44,305.329.899.497.487,891.845.126.709.987,752269,9,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,293,360.750.853.242.321,68.259.385.665.529,293,0,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,365934,58.562.473.014.259,163.963.993.507,73186.8,135.326.136.428.629,313683,59,121978,199.135.528.424.739,351777,59,313683,0,313683,313683,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,55,987.272.727.272.727,363.636.363.636.364,55,0,55,55,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9944203,48.852.582.756,15.084.165.116,710.300.214.285.714,247.807.105.908.764,9314287,41,142.057.628.571.429,348.312.197.789.625,9314287,51,1655261.5,377.336.745.284.865,9353836,2492,352110,0,352110,352110,9314287,0,9314287,9314287,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,1723990,12.598.680.966.827,46.403.981.462,246.284.285.714.286,487.868.155.971.711,1306764,61,430943,60.829.783.334.427,1306764,474,189895,267.487.181.614.372,379037,753,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9987111,57.225.758.279.847,161.207.780.709,6.241.944.375,109.481.388.617.803,479356,12,142.673.014.285.714,136.096.536.373.895,479356,153,111.771.764.044.944,133.718.989.439.695,517687,25,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,2501528,8.396.068.323.041,239.853.401.601,423.987.796.610.169,691.455.403.406.636,330374,11,100061.12,90.354.660.718.803,370827,56,690.258.787.878.788,803.340.398.402.032,330374,20,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,2462860,6.937.462.949.579,194.895.365.551,524.012.765.957.447,134.643.837.705.533,689661,13,107.075.347.826.087,186.176.768.703.492,689719,53,107.068.347.826.087,186.356.683.794.474,727934,58,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9345332,7.429.377.575.885,21.401.058.839,491.859.578.947.368,191.345.081.060.697,8382970,20,103.837.022.222.222,275.779.107.281.125,8383009,79,103.416.511.111.111,275.863.830.692.914,8382990,123,617113,0,617113,617113,8382970,0,8382970,8382970,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,6062393,7.965.501.411.736,23.093.191.088,466.337.923.076.923,118.299.749.021.581,4218999,32,866.056.142.857.143,154.918.817.780.942,4219037,50,1212315.6,177.335.815.153.265,4255349,12591,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7987669,6.761.672.272.599,21.282.804.783,4.992.293.125,168.502.260.582.449,6796167,36,114.109.557.142.857,250.010.415.780.595,6796435,389,998397,234.866.261.950.206,6796334,338,284345,0,284345,284345,6796167,0,6796167,6796167,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,342896,62.497.083.663.852,174.980.168.914,68579.2,12.542.082.685.583,291239,53,114.298.666.666.667,186.390.776.586.003,329385,53,291239,0,291239,291239,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,52,104.423.076.923.077,384.615.384.615.385,52,0,52,52,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,444557,60.419.698.711.301,179.954.426.541,635.081.428.571.429,931.217.576.105.401,205478,37,111139.25,123.980.609.272.512,230686,58,217952.5,384.093.332.472.721,245112,190793,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,159331,102.239.990.962.211,376.574.552.347,31866.2,509.053.161.732.643,118078,57,531.103.333.333.333,900.363.920.552.869,157068,57,118078,0,118078,118078,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,342738,62.525.894.414.976,17.506.083.364,68547.6,12.589.355.358.119,291943,57,114246,188.026.360.149.315,331261,57,291943,0,291943,291943,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,343026,62.473.398.517.897,174.913.854.926,68605.2,126.279.056.702.606,292805,52,114342,188.533.889.378.011,331950,52,292805,0,292805,292805,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9827805,7.617.163.751.214,22.385.466.541,467.990.714.285.714,192.384.713.781.145,8853680,18,982780.5,276.888.596.316.458,8853732,69,978822.6,276.989.395.614.606,8853698,117,590292,0,590292,590292,8853680,0,8853680,8853680,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,5467772,23.409.900.778.599,6.584.034.594,156.222.057.142.857,386.603.167.444.264,2074727,18,303.765.111.111.111,509.057.679.348.455,2074727,71,3.417.219.375,52.578.652.685.318,2074992,85,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9741658,41.537.077.158.734,121.129.277.994,832.620.341.880.342,165.737.871.886.391,983969,16,194833.16,216.018.249.805.603,1020332,456,147.595.393.939.394,203.874.995.744.555,983969,29,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,1928085,70.256.238.703.169,223.019.213.365,459.067.857.142.857,678.107.994.717.784,263458,30,107.115.833.333.333,733.026.048.451.775,263517,1375,838.203.043.478.261,839.166.338.443.505,302804,493,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,35,155.142.857.142.857,571.428.571.428.571,35,0,35,35,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,337229,63.547.322.442.613,177.920.641.463,67445.8,124.982.928.537.061,289427,54,112.409.666.666.667,185.305.803.434.035,326291,54,289427,0,289427,289427,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9996653,30.866.330.960.973,79.026.450.153,128.162.217.948.718,667.960.416.634.035,5620231,11,263.069.815.789.474,945.528.498.047.945,5620231,46,254.983.717.948.718,939.589.323.039.087,5658945,19,408646,0,408646,408646,5620231,0,5620231,5620231,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9977995,202.091.702.791.994,352.776.284.213,284.273.361.823.362,226.506.852.051.161,4108979,5,678.775.170.068.026,348.158.018.014.108,4108979,8,491.091.921.182.266,296.719.565.991.503,4109295,10,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9990322,300.759.374.923.051,396.583.813.815,25.221.716.738.198,82.499.275.448.802,124808,0,68.803.870.523.416,139.965.847.680.981,128416,0,39.811.702.551.834,107.222.693.047.507,124808,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9997574,454.066.356.498.086,5.755.396.259.132,1.737.801.842.517,44.511.156.718.611,132693,0,4.864.999.513.382,72.242.008.458.546,170051,0,27.042.255.883.149,54.278.057.048.851,132693,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9959978,328.735.465.078.337,416.265.979.704,24.028.897.466.828,117.003.391.612.209,361665,0,6.720.632.928.475,199.584.725.139.141,362374,23,37.271.592.787.378,149.481.037.654.048,361665,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9958850,165.553.151.217.259,2.143.821.826.817,46.667.525.773.196,215.617.395.527.088,386752,0,128.003.444.730.077,380.823.882.507.712,422914,26,73.473.985.239.853,292.449.161.412.949,386752,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9953896,617.842.501.066.919,966.455.747.579,103.578.522.372.529,278.788.600.889.152,314786,4,248.844.175,45.410.758.525.683,353281,30,177.744.303.571.429,383.721.437.633.259,314786,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9980635,665.220.198.915.199,94.182.384.187,106.290.042.598.509,544.132.524.926.744,1014657,3,274.185.934.065.934,881.264.760.054.236,1014922,26,173.810.261.324.041,696.645.810.524.167,1014792,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9991124,92.018.875.954.297,1.240.100.713.393,80.703.747.980.614,268.582.174.347.462,371504,3,215.787.602.591.793,428.774.953.141.167,371566,27,126.890.271.317.829,35.411.959.060.463,411526,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9983668,235.911.791.137.285,291.275.711.492,34.343.543.171.655,128.735.764.793.337,239366,0,99.339.592.039.801,226.654.667.438.915,278948,1,52.513.829.563.388,167.689.493.700.208,239366,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9967578,15.631.751.263.948,1.968.381.887.756,50.829.056.603.774,188.444.389.448.911,383294,0,145.725.821.114.369,315.987.357.786.736,383548,21,77.992.230.046.948,245.344.103.869.722,383294,2,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9997997,137.689.479.202.684,1.834.367.423.795,54.544.446.262.957,169.063.443.150.374,175318,0,148.777.797.619.048,279.981.840.817.208,175383,0,8542.75,226.026.076.857.581,177818,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9968620,351.994.960.185.061,4.315.542.171.334,23.177.447.105.324,85.756.128.938.429,141672,0,68.325.017.135.024,15.153.827.356.997,142409,16,35.079.285.462.865,110.321.200.693.621,141672,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9975226,387.307.916.632.666,4.720.695.049.917,21.187.820.730.671,94.009.282.399.993,275303,0,62.430.332.705.587,15.847.717.165.179,275526,15,3.203.333.012.203,116.899.350.470.259,275303,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9948793,343.631.332.966.723,4.053.758.078.995,24.674.585.813.492,145.785.360.687.377,474385,0,75.541.328.777.525,251.191.700.953.866,474452,0,36.656.075.902.727,17.971.964.689.797,474843,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9948337,122.729.658.233.331,1.608.309.006.822,62.215.991.244.528,222.883.058.340.571,438561,0,168.615.881.355.932,361.112.733.344.004,441355,23,98.693.204.365.079,289.420.986.475.519,438561,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9174963,142.571.583.122.461,1.743.876.242.335,5.737.938.086.304,949.541.780.605.031,3752470,2,165.912.531.645.569,161.121.364.949.734,3752470,28,87.787.473.684.211,117.488.990.149.511,3752975,2,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7901382,177.978.485.282.701,2.064.195.858.395,48.474.736.196.319,647.425.143.560.399,2370163,0,152.536.332.046.332,11.462.111.356.052,2370206,22,71.115.481.548.155,78.778.011.000.196,2370227,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9688495,750.367.317.111.688,902.100.893.895,11.097.932.416.953,88.727.676.946.641,1474499,3,336.406.076.388.889,15.396.764.810.466,1474549,25,165.891.369.863.014,110.125.171.086.598,1511610,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9975954,142.783.336.811.697,1.749.206.141.087,57.201.571.100.918,475.457.454.484.819,1607441,2,16626.59,806.190.247.495.456,1609496,22,86.959.886.264.217,590.594.954.625.542,1607441,2,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9105986,756.792.290.258.298,990.557.200.505,101.065.327.413.984,671.047.787.322.208,1613722,3,271.011.488.095.238,108.885.744.628.529,1613722,24,161.336.755.319.149,851.398.486.026.016,1614340,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9611868,181.652.099.258.958,2.182.718.281.192,45.836.280.400.572,378.991.488.847.052,1373219,0,133.683.838.664.812,641.608.997.980.191,1373259,23,59.829.985.475.672,295.105.096.507.809,638748,2,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9689259,376.704.761.427.061,473.720.436.207,211.555.873.362.445,18.868.281.471.802,3200106,3,590.808.475.609.756,312.721.924.267.771,3200106,23,325.310.784.982.935,235.488.065.596.222,3200784,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,7130218,254.575.245.805.949,2.976.066.089.424,33.617.246.581.801,275.666.655.822.941,950253,0,103.486.473.149.492,482.828.308.567.609,950253,0,49.823.501.048.218,345.377.099.874.115,988854,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,8010765,89.428.912.219.994,1.064.817.155.415,94.023.063.380.282,115.389.555.910.677,2509308,2,283.060.494.699.647,1.992.609.518.038,2509308,22,141.019.964.788.733,142.119.110.860.868,2509542,2,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,5144827,278.088.262.248.663,3.249.866.322.036,30.788.910.831.837,270.221.431.407.848,665416,0,94.748.195.211.786,478.679.631.865.008,665416,0,4.529.743.566.992,3.359.018.663.472,705394,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9993821,716.865.951.471.414,868.536.668.808,115.268.985.005.767,194.720.047.497.286,5624563,0,337.629.087.837.838,332.649.000.768.141,5624563,0,175.321.807.017.544,241.788.585.357.843,5661703,0,1403618,0,1403618,1403618,5624563,0,5624563,5624563,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9800222,146.166.994.992.562,1.716.287.651.443,5.829.995.240.928,108.555.584.529.221,4277371,0,178.506.466.302.368,189.567.356.620.218,4277371,0,86.649.381.078.692,132.403.526.320.189,4277857,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,6937738,102.939.027.100.764,1.154.554.986.078,86.721.725,112.583.739.051.567,2877434,3,285.503.621.399.177,203.501.593.484.858,2877434,24,124.096.726.618.705,135.042.065.093.263,2877731,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,43731,198.52.200.39,443,6,9997091,618.243.847.135.132,761.221.439.317,131.540.671.052.631,128.904.997.952.392,3048635,0,374.419.962.546.816,215.671.632.217.597,3048635,0,182.904.430.894.309,153.864.330.555.189,3049896,0,0,0,0,0,0,0,0,0,BROWSING
